frame,timestamp,posX,posY,posZ,roll,pitch,yaw,l_arm_shoulder_pitch_joint,l_arm_shoulder_roll_joint,l_arm_shoulder_yaw_joint,l_arm_elbow_joint,l_leg_hip_yaw_joint,l_leg_hip_roll_joint,l_leg_hip_pitch_joint,l_leg_knee_joint,l_leg_ankle_joint,r_arm_shoulder_pitch_joint,r_arm_shoulder_roll_joint,r_arm_shoulder_yaw_joint,r_arm_elbow_joint,r_leg_hip_yaw_joint,r_leg_hip_roll_joint,r_leg_hip_pitch_joint,r_leg_knee_joint,r_leg_ankle_joint
55.0,1.5444223880767822,1.5815950736129554,0.04250495253321186,0.7144776209712647,-0.20806332203744732,-0.10502130647852542,-0.2087173761285434,-0.43008665472926744,1.2987480233231594e-05,-0.2021277300107876,-0.9613125346800253,0.2136853905208104,0.014375907019846906,0.7134306348513733,0.4717778471849887,-0.23488024732706592,0.28293050013899723,-1.676083559734294e-05,0.2854120294933028,-0.6197553605310115,0.2837769947420702,0.2196065777506143,-0.5772366914209828,1.0600643804268939,-0.1912048541783687
56.0,1.5683879852294922,1.639599761187375,0.04334291981891977,0.7176900083924073,-0.1985661523976548,-0.0724736068661587,-0.22040565927432476,-0.459170132518833,1.308976702275115e-05,-0.20149647222445818,-0.9589473007474125,0.19957244879402125,-0.004188467959669876,0.7529650721880048,0.4046342678765137,-0.2364005060836359,0.2715489175753415,-1.7679031140322462e-05,0.31316049868359686,-0.6375880586177083,0.30358358058337886,0.18859131634770232,-0.6938801988537234,0.9954689385715675,-0.18781465246334156
57.0,1.5953154563903809,1.6986528736692152,0.04420201699634273,0.7184867234995156,-0.18551566557519744,-0.038018135467827285,-0.22954241102050482,-0.48048151088711133,1.3277311177753648e-05,-0.20176808642815244,-0.9596852704046479,0.1799591940262667,-0.026536018001845227,0.7725211572033903,0.35914121607542693,-0.23794153014366354,0.2619951679895709,-1.8542858174445934e-05,0.3352402994976115,-0.6579656675657511,0.3156966250602625,0.15778823373191922,-0.7901785750658508,0.923751902026076,-0.18387973920610773
58.0,1.6190853118896484,1.7590813016096054,0.04502361713485599,0.7171152267971221,-0.17014679910164085,-0.004973314892752042,-0.23807414193353046,-0.4925479660782163,1.363634644548831e-05,-0.20235654935303993,-0.9628283076804116,0.15778066363119275,-0.05150999487057724,0.7793889164174752,0.3359535975476621,-0.2395640681610171,0.25347904276488253,-1.984027501292185e-05,0.3507490416155367,-0.6800739057059226,0.3217500965743456,0.12955085576611777,-0.8635375348816097,0.8524932144281374,-0.17952714748769072
59.0,1.644822120666504,1.820473659637694,0.045217743366575774,0.7134657032748357,-0.15288883966478425,0.02312280937509801,-0.24660988601166556,-0.4928054644551443,1.3978842917689299e-05,-0.2031609455247198,-0.9670244646576487,0.1349493246038431,-0.07687426067296968,0.7799717706621034,0.33264287100399653,-0.2412687755280316,0.24471207796796518,-2.1182906936974294e-05,0.3612328224231006,-0.7030179053225111,0.3242694195285943,0.10513327826650051,-0.9127641390411299,0.7900893069633361,-0.17497710648123027
60.0,1.6708600521087646,1.8825225026171264,0.04424202051010322,0.7077977095800343,-0.13476853883213047,0.04238105080186803,-0.2553071021157829,-0.47875575254371305,1.4207675902333808e-05,-0.2039570487402826,-0.9711078906188527,0.11376596701585806,-0.1006785826042054,0.7799773966616512,0.34626758462496127,-0.24303623470019722,0.23460367924345873,-2.2576891316579644e-05,0.3681003972772302,-0.7253500747433692,0.32467615331861427,0.08469515979460214,-0.9367850431993667,0.7432937432448465,-0.17043154471230199
61.0,1.6958580017089844,1.9449129311222315,0.042661595920189144,0.7001593803950683,-0.11753103242200683,0.0528175112636436,-0.26329302202955984,-0.45066582160072943,1.4450136488533143e-05,-0.20466294624651915,-0.973905571384106,0.09720755443346746,-0.12193878242385126,0.7799763520638551,0.3751128305713257,-0.24493257267894342,0.22202459577345385,-2.449847307529718e-05,0.3725196851509751,-0.7467139382008092,0.3245332133614952,0.06675665687399804,-0.9367647599672331,0.7155547623946822,-0.16598290901133117
62.0,1.720871925354004,2.007561624835142,0.04063962374414419,0.6907125482626479,-0.1013357715548869,0.05504637811471523,-0.2704829768088608,-0.4084197670561483,1.4623430845357708e-05,-0.204785470225715,-0.9745266400851353,0.08888561077237887,-0.14047339807496811,0.7799728958753103,0.41800232913744806,-0.24702013467619385,0.20752940737826395,-2.6760190342615413e-05,0.37510683501334563,-0.7672877383661856,0.3245430355062765,0.049906428174050034,-0.9125207025928723,0.7072858583710764,-0.16181425883148615
63.0,1.7437162399291992,2.0705155490652336,0.03856147817294147,0.6798152621678405,-0.08661402848781732,0.049725613918822145,-0.27665954888232724,-0.3530014141338367,1.4765372641371223e-05,-0.20498009187205488,-0.9723980799594742,0.09106847259333799,-0.1561733944087781,0.7799660585888524,0.47516944390561255,-0.2493072233753042,0.18960132923432746,-2.9366824527983768e-05,0.37514959140604714,-0.7876381487407491,0.32520912829218074,0.033703570633551394,-0.8657267470102941,0.7168758574805106,-0.1580644945670031
64.0,1.7676684856414795,2.133251202679305,0.036242643006557745,0.6680996519971996,-0.0738407593716638,0.034798623125047924,-0.28223504234257646,-0.2840846185196362,1.4697540345381271e-05,-0.2050755815810068,-0.9666444262835733,0.10412390418040102,-0.16653116265485776,0.7799517114792287,0.5473305218295308,-0.25180695543691534,0.1693882680765952,-3.1616152549201695e-05,0.3730819521592462,-0.8074696676048527,0.32776507472540417,0.01827240043372553,-0.7992228585679333,0.7449362644725327,-0.1548292530232359
65.0,1.7917516231536865,2.1959484054121985,0.03440855773240077,0.6559372204585389,-0.06566023830911608,0.010378096556141782,-0.2880133143275925,-0.20694024678097211,1.4932829548523713e-05,-0.20390626123330335,-0.9562052530479299,0.12530567100809206,-0.170820950698304,0.7799068212835251,0.6319510164176596,-0.2545174687663851,0.14727148494644127,-3.454376021424991e-05,0.36898027976813513,-0.8256573419457347,0.3340121830901112,0.004412555280907332,-0.717680182529878,0.7883014942613995,-0.15219074673178876
